SalesOrderID,OrderDate,DueDate,ShipDate,CustomerID,TerritoryID,SubTotal,TaxAmt,Freight,TotalDue,SalesOrderDetailID,OrderQty,ProductID,LineTotal,ProductCategoryID,Category,ProductSubcategoryID,Sub category,Color,Territory,OrderDay,OrderMonth,OrderYear,DueDay,DueMonth,DueYear,ShipDay,ShipMonth,ShipYear,ProductName,Size
70597,2014-04-13,2014-04-25,2014-04-20,13082,9,2452.04,196.1632,61.301,2709.5042,107638,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,13,4,2014,25,4,2014,20,4,2014,water bottle,30 oz.
70599,2014-04-14,2014-04-26,2014-04-21,23537,9,59.98,4.7984,1.4995,66.2779,107643,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,14,4,2014,26,4,2014,21,4,2014,water bottle,30 oz.
70729,2014-04-15,2014-04-27,2014-04-22,18204,9,554.97,44.3976,13.8743,613.2419,107964,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,15,4,2014,27,4,2014,22,4,2014,water bottle,30 oz.
70748,2014-04-15,2014-04-27,2014-04-22,11031,9,756.33,60.5064,18.9083,835.7447,108004,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,15,4,2014,27,4,2014,22,4,2014,water bottle,30 oz.
70821,2014-04-16,2014-04-28,2014-04-23,11358,9,811.32,64.9056,20.283,896.5086,108182,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,16,4,2014,28,4,2014,23,4,2014,water bottle,30 oz.
70870,2014-04-17,2014-04-29,2014-04-24,11035,9,756.33,60.5064,18.9083,835.7447,108317,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,17,4,2014,29,4,2014,24,4,2014,water bottle,30 oz.
70871,2014-04-17,2014-04-29,2014-04-24,14672,9,756.33,60.5064,18.9083,835.7447,108320,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,17,4,2014,29,4,2014,24,4,2014,water bottle,30 oz.
70940,2014-04-18,2014-04-30,2014-04-25,27974,9,553.97,44.3176,13.8493,612.1369,108500,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,18,4,2014,30,4,2014,25,4,2014,water bottle,30 oz.
71002,2014-04-19,2014-05-01,2014-04-26,25926,9,608.96,48.7168,15.224,672.9008,108648,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,19,4,2014,1,5,2014,26,4,2014,water bottle,30 oz.
71076,2014-04-20,2014-05-02,2014-04-27,15754,9,2344.96,187.5968,58.624,2591.1808,108833,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,20,4,2014,2,5,2014,27,4,2014,water bottle,30 oz.
71130,2014-04-21,2014-05-03,2014-04-28,26375,9,1188.46,95.0768,29.7115,1313.2483,108981,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,21,4,2014,3,5,2014,28,4,2014,water bottle,30 oz.
71193,2014-04-22,2014-05-04,2014-04-29,26422,9,1197.97,95.8376,29.9493,1323.7569,109126,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,22,4,2014,4,5,2014,29,4,2014,water bottle,30 oz.
71195,2014-04-22,2014-05-04,2014-04-29,21974,9,2481.82,198.5456,62.0455,2742.4111,109132,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,22,4,2014,4,5,2014,29,4,2014,water bottle,30 oz.
71196,2014-04-22,2014-05-04,2014-04-29,18335,9,2457.33,196.5864,61.4333,2715.3497,109136,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,22,4,2014,4,5,2014,29,4,2014,water bottle,30 oz.
71198,2014-04-22,2014-05-04,2014-04-29,22031,9,1714.97,137.1976,42.8743,1895.0419,109143,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,22,4,2014,4,5,2014,29,4,2014,water bottle,30 oz.
71222,2014-04-23,2014-05-05,2014-04-30,17327,9,90.95,7.276,2.2738,100.4998,109204,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,23,4,2014,5,5,2014,30,4,2014,water bottle,30 oz.
71281,2014-04-23,2014-05-05,2014-04-30,25709,9,608.96,48.7168,15.224,672.9008,109351,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,23,4,2014,5,5,2014,30,4,2014,water bottle,30 oz.
71282,2014-04-24,2014-05-06,2014-05-01,21955,9,2457.33,196.5864,61.4333,2715.3497,109354,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,24,4,2014,6,5,2014,1,5,2014,water bottle,30 oz.
71288,2014-04-24,2014-05-06,2014-05-01,20314,9,67.93,5.4344,1.6983,75.0627,109368,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,24,4,2014,6,5,2014,1,5,2014,water bottle,30 oz.
71289,2014-04-24,2014-05-06,2014-05-01,25019,9,23.97,1.9176,0.5993,26.4869,109373,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,24,4,2014,6,5,2014,1,5,2014,water bottle,30 oz.
71333,2014-04-24,2014-05-06,2014-05-01,15724,9,2309.97,184.7976,57.7493,2552.5169,109491,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,24,4,2014,6,5,2014,1,5,2014,water bottle,30 oz.
71348,2014-04-24,2014-05-06,2014-05-01,11912,9,2400.34,192.0272,60.0085,2652.3757,109535,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,24,4,2014,6,5,2014,1,5,2014,water bottle,30 oz.
71349,2014-04-24,2014-05-06,2014-05-01,25940,9,578.46,46.2768,14.4615,639.1983,109539,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,24,4,2014,6,5,2014,1,5,2014,water bottle,30 oz.
71350,2014-04-24,2014-05-06,2014-05-01,13619,9,2433.04,194.6432,60.826,2688.5092,109542,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,24,4,2014,6,5,2014,1,5,2014,water bottle,30 oz.
71356,2014-04-25,2014-05-07,2014-05-02,15605,9,14.98,1.1984,0.3745,16.5529,109557,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,25,4,2014,7,5,2014,2,5,2014,water bottle,30 oz.
71363,2014-04-25,2014-05-07,2014-05-02,19807,9,13.98,1.1184,0.3495,15.4479,109567,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,25,4,2014,7,5,2014,2,5,2014,water bottle,30 oz.
71416,2014-04-25,2014-05-07,2014-05-02,13103,9,2398.05,191.844,59.9513,2649.8453,109697,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,25,4,2014,7,5,2014,2,5,2014,water bottle,30 oz.
71425,2014-04-25,2014-05-07,2014-05-02,29311,9,603.96,48.3168,15.099,667.3758,109718,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,25,4,2014,7,5,2014,2,5,2014,water bottle,30 oz.
71505,2014-04-27,2014-05-09,2014-05-04,13141,9,133.98,10.7184,3.3495,148.0479,109904,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,27,4,2014,9,5,2014,4,5,2014,water bottle,30 oz.
71556,2014-04-27,2014-05-09,2014-05-04,25941,9,556.26,44.5008,13.9065,614.6673,110030,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,27,4,2014,9,5,2014,4,5,2014,water bottle,30 oz.
71560,2014-04-28,2014-05-10,2014-05-05,21950,9,2457.33,196.5864,61.4333,2715.3497,110042,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,28,4,2014,10,5,2014,5,5,2014,water bottle,30 oz.
71563,2014-04-28,2014-05-10,2014-05-05,22920,9,91.95,7.356,2.2988,101.6048,110050,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,28,4,2014,10,5,2014,5,5,2014,water bottle,30 oz.
71608,2014-04-28,2014-05-10,2014-05-05,25708,9,553.97,44.3176,13.8493,612.1369,110153,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,28,4,2014,10,5,2014,5,5,2014,water bottle,30 oz.
71690,2014-04-29,2014-05-11,2014-05-06,25714,9,608.96,48.7168,15.224,672.9008,110356,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,29,4,2014,11,5,2014,6,5,2014,water bottle,30 oz.
71773,2014-04-30,2014-05-12,2014-05-07,25712,9,562.96,45.0368,14.074,622.0708,110560,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,30,4,2014,12,5,2014,7,5,2014,water bottle,30 oz.
71956,2014-05-01,2014-05-13,2014-05-08,29100,9,102.96,8.2368,2.574,113.7708,113570,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,1,5,2014,13,5,2014,8,5,2014,water bottle,30 oz.
71997,2014-05-01,2014-05-13,2014-05-08,11929,9,806.32,64.5056,20.158,890.9836,113678,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,1,5,2014,13,5,2014,8,5,2014,water bottle,30 oz.
72059,2014-05-02,2014-05-14,2014-05-09,27472,9,562.96,45.0368,14.074,622.0708,113823,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,2,5,2014,14,5,2014,9,5,2014,water bottle,30 oz.
72061,2014-05-03,2014-05-15,2014-05-10,13035,9,588.96,47.1168,14.724,650.8008,113831,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,3,5,2014,15,5,2014,10,5,2014,water bottle,30 oz.
72062,2014-05-03,2014-05-15,2014-05-10,16684,9,579.97,46.3976,14.4993,640.8669,113834,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,3,5,2014,15,5,2014,10,5,2014,water bottle,30 oz.
72067,2014-05-03,2014-05-15,2014-05-10,11071,9,67.97,5.4376,1.6993,75.1069,113842,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,3,5,2014,15,5,2014,10,5,2014,water bottle,30 oz.
72102,2014-05-03,2014-05-15,2014-05-10,27492,9,561.92,44.9536,14.048,620.9216,113933,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,3,5,2014,15,5,2014,10,5,2014,water bottle,30 oz.
72128,2014-05-03,2014-05-15,2014-05-10,26560,9,613.45,49.076,15.3363,677.8623,114005,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,3,5,2014,15,5,2014,10,5,2014,water bottle,30 oz.
72135,2014-05-04,2014-05-16,2014-05-11,15791,9,17.27,1.3816,0.4318,19.0834,114021,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,4,5,2014,16,5,2014,11,5,2014,water bottle,30 oz.
72138,2014-05-04,2014-05-16,2014-05-11,16730,9,68.97,5.5176,1.7243,76.2119,114028,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,4,5,2014,16,5,2014,11,5,2014,water bottle,30 oz.
72193,2014-05-05,2014-05-17,2014-05-12,28958,9,14.98,1.1984,0.3745,16.5529,114166,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,5,5,2014,17,5,2014,12,5,2014,water bottle,30 oz.
72249,2014-05-05,2014-05-17,2014-05-12,22929,9,2492.32,199.3856,62.308,2754.0136,114298,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,5,5,2014,17,5,2014,12,5,2014,water bottle,30 oz.
72251,2014-05-05,2014-05-17,2014-05-12,22195,9,2466.32,197.3056,61.658,2725.2836,114303,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,5,5,2014,17,5,2014,12,5,2014,water bottle,30 oz.
72252,2014-05-05,2014-05-17,2014-05-12,22935,9,1769.96,141.5968,44.249,1955.8058,114306,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,5,5,2014,17,5,2014,12,5,2014,water bottle,30 oz.
72267,2014-05-05,2014-05-17,2014-05-12,15129,9,811.32,64.9056,20.283,896.5086,114341,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,5,5,2014,17,5,2014,12,5,2014,water bottle,30 oz.
72331,2014-05-06,2014-05-18,2014-05-13,17504,9,784.47,62.7576,19.6118,866.8394,114493,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,6,5,2014,18,5,2014,13,5,2014,water bottle,30 oz.
72355,2014-05-06,2014-05-18,2014-05-13,11359,9,758.62,60.6896,18.9655,838.2751,114557,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,6,5,2014,18,5,2014,13,5,2014,water bottle,30 oz.
72357,2014-05-06,2014-05-18,2014-05-13,27987,9,553.97,44.3176,13.8493,612.1369,114564,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,6,5,2014,18,5,2014,13,5,2014,water bottle,30 oz.
72438,2014-05-07,2014-05-19,2014-05-14,26549,9,578.46,46.2768,14.4615,639.1983,114788,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,7,5,2014,19,5,2014,14,5,2014,water bottle,30 oz.
72494,2014-05-08,2014-05-20,2014-05-15,17328,9,809.47,64.7576,20.2368,894.4644,114927,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,8,5,2014,20,5,2014,15,5,2014,water bottle,30 oz.
72495,2014-05-08,2014-05-20,2014-05-15,13111,9,2385.94,190.8752,59.6485,2636.4637,114931,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,8,5,2014,20,5,2014,15,5,2014,water bottle,30 oz.
72514,2014-05-09,2014-05-21,2014-05-16,24592,9,1714.97,137.1976,42.8743,1895.0419,114973,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,9,5,2014,21,5,2014,16,5,2014,water bottle,30 oz.
72559,2014-05-09,2014-05-21,2014-05-16,27486,9,588.96,47.1168,14.724,650.8008,115098,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,9,5,2014,21,5,2014,16,5,2014,water bottle,30 oz.
72623,2014-05-10,2014-05-22,2014-05-17,27713,9,1158.96,92.7168,28.974,1280.6508,115265,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,10,5,2014,22,5,2014,17,5,2014,water bottle,30 oz.
72625,2014-05-10,2014-05-22,2014-05-17,14048,9,2309.97,184.7976,57.7493,2552.5169,115274,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,10,5,2014,22,5,2014,17,5,2014,water bottle,30 oz.
72645,2014-05-11,2014-05-23,2014-05-18,11102,9,69.97,5.5976,1.7493,77.3169,115328,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,11,5,2014,23,5,2014,18,5,2014,water bottle,30 oz.
72647,2014-05-11,2014-05-23,2014-05-18,19952,9,13.98,1.1184,0.3495,15.4479,115335,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,11,5,2014,23,5,2014,18,5,2014,water bottle,30 oz.
72703,2014-05-11,2014-05-23,2014-05-18,22199,9,2512.32,200.9856,62.808,2776.1136,115479,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,11,5,2014,23,5,2014,18,5,2014,water bottle,30 oz.
72709,2014-05-11,2014-05-23,2014-05-18,15582,9,858.46,68.6768,21.4615,948.5983,115498,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,11,5,2014,23,5,2014,18,5,2014,water bottle,30 oz.
72724,2014-05-11,2014-05-23,2014-05-18,27986,9,553.97,44.3176,13.8493,612.1369,115543,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,11,5,2014,23,5,2014,18,5,2014,water bottle,30 oz.
72725,2014-05-11,2014-05-23,2014-05-18,26918,9,616.95,49.356,15.4238,681.7298,115546,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,11,5,2014,23,5,2014,18,5,2014,water bottle,30 oz.
72726,2014-05-11,2014-05-23,2014-05-18,26921,9,553.97,44.3176,13.8493,612.1369,115551,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,11,5,2014,23,5,2014,18,5,2014,water bottle,30 oz.
72732,2014-05-12,2014-05-24,2014-05-19,29193,9,49.97,3.9976,1.2493,55.2169,115564,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,12,5,2014,24,5,2014,19,5,2014,water bottle,30 oz.
72773,2014-05-12,2014-05-24,2014-05-19,11001,9,588.96,47.1168,14.724,650.8008,115671,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,12,5,2014,24,5,2014,19,5,2014,water bottle,30 oz.
72857,2014-05-14,2014-05-26,2014-05-21,19761,9,67.93,5.4344,1.6983,75.0627,115888,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,14,5,2014,26,5,2014,21,5,2014,water bottle,30 oz.
72915,2014-05-14,2014-05-26,2014-05-21,18338,9,2546.31,203.7048,63.6578,2813.6726,116031,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,14,5,2014,26,5,2014,21,5,2014,water bottle,30 oz.
73031,2014-05-15,2014-05-27,2014-05-22,11943,9,819.31,65.5448,20.4828,905.3376,116321,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,15,5,2014,27,5,2014,22,5,2014,water bottle,30 oz.
73076,2014-05-16,2014-05-28,2014-05-23,13108,9,2372.91,189.8328,59.3228,2622.0656,116417,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,16,5,2014,28,5,2014,23,5,2014,water bottle,30 oz.
73108,2014-05-17,2014-05-29,2014-05-24,20212,9,76.96,6.1568,1.924,85.0408,116492,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,17,5,2014,29,5,2014,24,5,2014,water bottle,30 oz.
73181,2014-05-17,2014-05-29,2014-05-24,26561,9,553.97,44.3176,13.8493,612.1369,116683,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,17,5,2014,29,5,2014,24,5,2014,water bottle,30 oz.
73182,2014-05-17,2014-05-29,2014-05-24,27470,9,588.96,47.1168,14.724,650.8008,116686,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,17,5,2014,29,5,2014,24,5,2014,water bottle,30 oz.
73188,2014-05-18,2014-05-30,2014-05-25,24472,9,12.94,1.0352,0.3235,14.2987,116695,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,18,5,2014,30,5,2014,25,5,2014,water bottle,30 oz.
73254,2014-05-18,2014-05-30,2014-05-25,13645,9,2398.05,191.844,59.9513,2649.8453,116857,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,18,5,2014,30,5,2014,25,5,2014,water bottle,30 oz.
73313,2014-05-19,2014-05-31,2014-05-26,11929,9,784.47,62.7576,19.6118,866.8394,116992,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,19,5,2014,31,5,2014,26,5,2014,water bottle,30 oz.
73343,2014-05-20,2014-06-01,2014-05-27,24245,9,17.27,1.3816,0.4318,19.0834,117072,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,20,5,2014,1,6,2014,27,5,2014,water bottle,30 oz.
73412,2014-05-20,2014-06-01,2014-05-27,26920,9,553.97,44.3176,13.8493,612.1369,117245,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,20,5,2014,1,6,2014,27,5,2014,water bottle,30 oz.
73471,2014-05-21,2014-06-02,2014-05-28,18336,9,2566.8,205.344,64.17,2836.314,117382,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,21,5,2014,2,6,2014,28,5,2014,water bottle,30 oz.
73501,2014-05-21,2014-06-02,2014-05-28,29343,9,553.97,44.3176,13.8493,612.1369,117457,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,21,5,2014,2,6,2014,28,5,2014,water bottle,30 oz.
73503,2014-05-21,2014-06-02,2014-05-28,11991,9,2433.04,194.6432,60.826,2688.5092,117462,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,21,5,2014,2,6,2014,28,5,2014,water bottle,30 oz.
73577,2014-05-22,2014-06-03,2014-05-29,11944,9,791.32,63.3056,19.783,874.4086,117653,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,22,5,2014,3,6,2014,29,5,2014,water bottle,30 oz.
73579,2014-05-22,2014-06-03,2014-05-29,13965,9,2406.0,192.48,60.15,2658.63,117659,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,22,5,2014,3,6,2014,29,5,2014,water bottle,30 oz.
73640,2014-05-23,2014-06-04,2014-05-30,13631,9,2398.05,191.844,59.9513,2649.8453,117817,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,23,5,2014,4,6,2014,30,5,2014,water bottle,30 oz.
73641,2014-05-23,2014-06-04,2014-05-30,11919,9,2461.55,196.924,61.5388,2720.0128,117820,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,23,5,2014,4,6,2014,30,5,2014,water bottle,30 oz.
73654,2014-05-24,2014-06-05,2014-05-31,16919,9,13.98,1.1184,0.3495,15.4479,117850,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,24,5,2014,5,6,2014,31,5,2014,water bottle,30 oz.
73694,2014-05-24,2014-06-05,2014-05-31,13968,9,2318.96,185.5168,57.974,2562.4508,117958,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,24,5,2014,5,6,2014,31,5,2014,water bottle,30 oz.
73710,2014-05-24,2014-06-05,2014-05-31,11365,9,756.33,60.5064,18.9083,835.7447,118006,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,24,5,2014,5,6,2014,31,5,2014,water bottle,30 oz.
73713,2014-05-24,2014-06-05,2014-05-31,26917,9,556.26,44.5008,13.9065,614.6673,118013,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,24,5,2014,5,6,2014,31,5,2014,water bottle,30 oz.
73714,2014-05-24,2014-06-05,2014-05-31,28118,9,588.96,47.1168,14.724,650.8008,118017,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,24,5,2014,5,6,2014,31,5,2014,water bottle,30 oz.
73715,2014-05-24,2014-06-05,2014-05-31,13637,9,2433.04,194.6432,60.826,2688.5092,118021,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,24,5,2014,5,6,2014,31,5,2014,water bottle,30 oz.
73762,2014-05-25,2014-06-06,2014-06-01,27590,9,1189.46,95.1568,29.7365,1314.3533,118136,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,25,5,2014,6,6,2014,1,6,2014,water bottle,30 oz.
73788,2014-05-26,2014-06-07,2014-06-02,16686,9,579.46,46.3568,14.4865,640.3033,118215,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,26,5,2014,7,6,2014,2,6,2014,water bottle,30 oz.
73797,2014-05-26,2014-06-07,2014-06-02,20403,9,7.28,0.5824,0.182,8.0444,118239,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,26,5,2014,7,6,2014,2,6,2014,water bottle,30 oz.
73845,2014-05-26,2014-06-07,2014-06-02,22921,9,2466.32,197.3056,61.658,2725.2836,118349,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,26,5,2014,7,6,2014,2,6,2014,water bottle,30 oz.
73924,2014-05-27,2014-06-08,2014-06-03,11048,9,2372.95,189.836,59.3238,2622.1098,118538,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,27,5,2014,8,6,2014,3,6,2014,water bottle,30 oz.
73940,2014-05-28,2014-06-09,2014-06-04,13966,9,2398.05,191.844,59.9513,2649.8453,118578,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,28,5,2014,9,6,2014,4,6,2014,water bottle,30 oz.
74075,2014-05-29,2014-06-10,2014-06-05,22930,9,2457.33,196.5864,61.4333,2715.3497,118911,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,29,5,2014,10,6,2014,5,6,2014,water bottle,30 oz.
74103,2014-05-30,2014-06-11,2014-06-06,28955,9,14.98,1.1984,0.3745,16.5529,118984,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,30,5,2014,11,6,2014,6,6,2014,water bottle,30 oz.
74105,2014-05-30,2014-06-11,2014-06-06,20223,9,98.96,7.9168,2.474,109.3508,118989,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,30,5,2014,11,6,2014,6,6,2014,water bottle,30 oz.
74151,2014-05-31,2014-06-12,2014-06-07,17500,9,36.96,2.9568,0.924,40.8408,119117,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,31,5,2014,12,6,2014,7,6,2014,water bottle,30 oz.
74153,2014-05-31,2014-06-12,2014-06-07,29305,9,14.98,1.1984,0.3745,16.5529,119121,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,31,5,2014,12,6,2014,7,6,2014,water bottle,30 oz.
74223,2014-06-02,2014-06-14,2014-06-09,28946,9,23.97,1.9176,0.5993,26.4869,119281,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,2,6,2014,14,6,2014,9,6,2014,water bottle,30 oz.
74279,2014-06-04,2014-06-16,2014-06-11,11115,9,78.48,6.2784,1.962,86.7204,119405,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,4,6,2014,16,6,2014,11,6,2014,water bottle,30 oz.
74337,2014-06-06,2014-06-18,2014-06-13,20309,9,68.49,5.4792,1.7123,75.6815,119533,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,6,6,2014,18,6,2014,13,6,2014,water bottle,30 oz.
74369,2014-06-07,2014-06-19,2014-06-14,23530,9,39.98,3.1984,0.9995,44.1779,119604,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,7,6,2014,19,6,2014,14,6,2014,water bottle,30 oz.
74419,2014-06-08,2014-06-20,2014-06-15,28960,9,49.97,3.9976,1.2493,55.2169,119717,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,8,6,2014,20,6,2014,15,6,2014,water bottle,30 oz.
74421,2014-06-08,2014-06-20,2014-06-15,19953,9,22.97,1.8376,0.5743,25.3819,119721,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,8,6,2014,20,6,2014,15,6,2014,water bottle,30 oz.
74443,2014-06-09,2014-06-21,2014-06-16,16488,9,112.47,8.9976,2.8118,124.2794,119769,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,9,6,2014,21,6,2014,16,6,2014,water bottle,30 oz.
74504,2014-06-11,2014-06-23,2014-06-18,18719,9,34.98,2.7984,0.8745,38.6529,119900,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,11,6,2014,23,6,2014,18,6,2014,water bottle,30 oz.
74554,2014-06-13,2014-06-25,2014-06-20,20404,9,124.99,9.9992,3.1248,138.114,120001,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,13,6,2014,25,6,2014,20,6,2014,water bottle,30 oz.
74557,2014-06-13,2014-06-25,2014-06-20,11094,9,77.96,6.2368,1.949,86.1458,120009,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,13,6,2014,25,6,2014,20,6,2014,water bottle,30 oz.
74591,2014-06-14,2014-06-26,2014-06-21,13140,9,48.97,3.9176,1.2243,54.1119,120081,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,14,6,2014,26,6,2014,21,6,2014,water bottle,30 oz.
74621,2014-06-15,2014-06-27,2014-06-22,20813,9,64.47,5.1576,1.6118,71.2394,120149,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,15,6,2014,27,6,2014,22,6,2014,water bottle,30 oz.
74655,2014-06-16,2014-06-28,2014-06-23,24495,9,14.98,1.1984,0.3745,16.5529,120219,1,870,4.99,4,Accessories,28,Bottles and Cages,No color,Australia,16,6,2014,28,6,2014,23,6,2014,water bottle,30 oz.
